user_id,F1,F2,F3,Class
48953,190,0.16062176165803108,316.34736842105264,0
47670,32,0.10423452768729642,274.375,1
47708,59,0.0881542699724518,257.0,0
43066,33,0.03579175704989154,274.6060606060606,1
48505,216,0.19186046511627908,309.787037037037,0
48699,34,0.1511111111111111,282.11764705882354,1
49325,207,5.666666666666667,313.0289855072464,0
43067,35,0.12152777777777778,276.0857142857143,1
43626,69,0.08883248730964467,264.231884057971,0
47676,36,1.7142857142857142,272.55555555555554,1
43706,119,0.14342629482071714,303.12605042016804,0
43070,37,0.028771384136858476,276.2972972972973,1
47936,195,0.12585034013605442,316.2974358974359,0
43585,38,0.1314878892733564,281.44736842105266,1
49016,215,0.11176470588235295,310.13488372093025,0
49730,39,0.5492957746478874,278.6923076923077,1
48243,77,0.1368421052631579,266.1818181818182,0
49731,40,0.5882352941176471,277.075,1
49746,52,0.21164021164021163,255.57692307692307,0
49732,41,0.20707070707070707,275.609756097561,1
48904,158,0.6833333333333333,329.99367088607596,0
47687,42,0.10824742268041238,275.04761904761904,1
47807,122,0.3181818181818182,312.05737704918033,0
48713,43,0.16731517509727625,275.0232558139535,1
47981,209,0.19457013574660634,311.61722488038276,0
48714,44,0.17254901960784313,269.3863636363636,1
47748,86,0.11956521739130435,282.3837209302326,0
48715,45,0.17786561264822134,264.06666666666666,1
48574,252,0.19148936170212766,309.64285714285717,0
48716,46,0.18181818181818182,259.0,1
49020,217,0.12432432432432433,310.17972350230417,0
47690,47,0.10085836909871244,254.2127659574468,1
48388,156,0.3700787401574803,329.7692307692308,0
47691,48,0.09815950920245399,255.10416666666666,1
48300,109,0.10212765957446808,299.1559633027523,0
47692,49,0.24019607843137256,257.40816326530614,1
43284,165,0.08433734939759036,326.1151515151515,0
49231,50,1.7241379310344827,256.7,1
49330,111,0.16501650165016502,299.81081081081084,0
49745,51,0.265625,258.80392156862746,1
48435,182,0.18545454545454546,329.07142857142856,0
49746,52,0.2751322751322751,255.57692307692307,1
48389,157,0.416,329.80254777070064,0
49235,53,0.07922272047832586,252.52830188679246,1
47740,81,0.20784313725490197,271.1111111111111,0
48721,54,0.17880794701986755,248.87037037037038,1
48979,200,0.9310344827586207,315.4,0
49237,55,0.17027863777089783,253.54545454545453,1
43739,143,0.08052708638360176,323.68531468531467,0
49238,56,0.17391304347826086,249.96428571428572,1
43643,84,0.19112627986348124,272.42857142857144,0
47701,57,0.05660377358490566,246.52631578947367,1
48448,194,0.5277777777777778,316.62886597938143,0
49232,58,1.1153846153846154,253.91379310344828,1
47854,147,0.19661016949152543,327.02721088435374,0
47708,59,0.162534435261708,257.0,1
43418,235,0.07612903225806451,310.91063829787237,0
47709,60,0.2597402597402597,255.21666666666667,1
47990,214,0.06688963210702341,310.10280373831773,0
47710,61,0.16486486486486487,253.45901639344262,1
81359,267,0.5258620689655172,302.685393258427,0
47711,62,0.33695652173913043,252.51612903225808,1
48580,258,0.1103202846975089,307.13178294573646,0
47712,63,0.3298429319371728,250.0952380952381,1
47820,127,0.1974921630094044,321.9212598425197,0
47713,64,0.20125786163522014,247.9375,1
47807,122,0.48484848484848486,312.05737704918033,0
43106,65,0.09587020648967552,246.15384615384616,1
43185,110,0.06820566631689402,298.4727272727273,0
48223,66,0.23157894736842105,252.12121212121212,1
48049,243,0.13524590163934427,307.89300411522635,0
43620,67,0.23426573426573427,256.02985074626866,1
43488,270,0.06726907630522089,301.02222222222224,0
47718,68,0.15212527964205816,266.3382352941176,1
43278,160,0.2073170731707317,329.36875,0
43626,69,0.1751269035532995,264.231884057971,1
48253,82,0.3333333333333333,271.4268292682927,0
47724,70,0.09549795361527967,261.4714285714286,1
47782,101,0.6542056074766355,300.7227722772277,0
43629,71,0.7634408602150538,265.4366197183099,1
49538,223,0.22397476340694006,312.8116591928251,0
43120,72,0.1565217391304348,269.43055555555554,1
47807,122,0.5454545454545454,312.05737704918033,0
43632,73,0.9240506329113924,268.5068493150685,1
35324,282,0.06119027661357921,299.8581560283688,0
47730,74,0.15513626834381553,270.13513513513516,1
43450,249,0.2,309.9759036144578,0
43123,75,0.16339869281045752,268.29333333333335,1
43149,92,0.11450381679389313,291.82608695652175,0
48754,76,0.2753623188405797,266.5394736842105,1
48386,153,0.3486238532110092,329.70588235294116,0
48243,77,0.27017543859649124,266.1818181818182,1
43451,250,0.3532110091743119,309.844,0
43128,78,0.16149068322981366,270.3974358974359,1
48817,117,2.888888888888889,301.63247863247864,0
49272,79,0.42021276595744683,269.0632911392405,1
48588,265,0.2841726618705036,302.2679245283019,0
43131,80,0.09237875288683603,267.7375,1
43698,113,0.20565552699228792,296.6725663716814,0
47740,81,0.3176470588235294,271.1111111111111,1
47912,172,0.5159235668789809,329.5406976744186,0
48253,82,0.3961352657004831,271.4268292682927,1
47936,195,0.2789115646258503,316.2974358974359,0
48763,83,0.14954954954954955,269.2048192771084,1
48436,183,0.3062730627306273,327.3333333333333,0
43643,84,0.28668941979522183,272.42857142857144,1
47810,124,0.711864406779661,315.1209677419355,0
47746,85,0.1640926640926641,282.5882352941176,1
43223,138,0.07024793388429752,311.10869565217394,0
47748,86,0.23369565217391305,282.3837209302326,1
47974,206,0.3333333333333333,313.90291262135923,0
49287,87,0.30742049469964666,283.18390804597703,1
47820,127,0.2727272727272727,321.9212598425197,0
48775,88,0.19088937093275488,282.07954545454544,1
48387,154,0.676923076923077,329.9805194805195,0
47752,89,0.20319634703196346,282.6741573033708,1
48816,114,2.282051282051282,299.5,0
48776,90,2.5,286.8,1
48300,109,0.19148936170212766,299.1559633027523,0
43148,91,0.11290322580645161,289.5934065934066,1
49077,244,0.4504950495049505,308.5614754098361,0
43149,92,0.14045801526717558,291.82608695652175,1
43409,232,0.14743589743589744,308.98706896551727,0
49294,93,0.34572490706319703,289.63440860215053,1
43396,225,0.11892583120204604,310.3644444444444,0
48269,94,0.1649122807017544,287.2659574468085,1
48035,238,0.2554347826086957,310.6470588235294,0
43662,95,0.4298642533936652,287.5684210526316,1
47990,214,0.10590858416945373,310.10280373831773,0
43161,96,0.08656447249774572,287.8020833333333,1
48388,156,0.7559055118110236,329.7692307692308,0
49823,97,0.5739644970414202,289.87628865979383,1
48588,265,0.3489208633093525,302.2679245283019,0
43681,98,1.1264367816091954,288.61224489795916,1
43321,193,1.3611111111111112,314.94300518134713,0
38563,99,0.11578947368421053,295.2121212121212,1
48429,177,0.358695652173913,330.94350282485874,0
43173,100,0.19342359767891681,297.79,1
47866,149,0.9523809523809523,325.1275167785235,0
47782,101,0.9439252336448598,300.7227722772277,1
35322,280,0.05525164113785558,299.3464285714286,0
48807,102,4.857142857142857,304.9901960784314,1
43706,119,0.4063745019920319,303.12605042016804,0
49320,103,25.75,305.747572815534,1
48383,150,0.37050359712230213,330.47333333333336,0
49323,104,5.473684210526316,305.77884615384613,1
47915,175,0.21894736842105264,330.54857142857145,0
49836,105,0.39923954372623577,307.2,1
48387,154,0.8076923076923077,329.9805194805195,0
49837,106,0.40458015267175573,304.49056603773585,1
49367,134,0.3063583815028902,320.2313432835821,0
49838,107,0.41472868217054265,301.8411214953271,1
48574,252,0.4553191489361702,309.64285714285717,0
47790,108,0.22453222453222454,299.27777777777777,1
48389,157,0.864,329.80254777070064,0
48300,109,0.23191489361702128,299.1559633027523,1
48383,150,0.3920863309352518,330.47333333333336,0
43185,110,0.11542497376705142,298.4727272727273,1
47912,172,0.7006369426751592,329.5406976744186,0
49330,111,0.36633663366336633,299.81081081081084,1
43492,272,0.1954225352112676,301.20588235294116,0
48813,112,0.33633633633633636,297.17857142857144,1
48007,228,0.3085399449035813,308.4824561403509,0
43698,113,0.29048843187660667,296.6725663716814,1
49648,279,0.5485436893203883,300.14336917562724,0
48816,114,2.923076923076923,299.5,1
48439,186,0.3048128342245989,322.3817204301075,0
43190,115,0.2405857740585774,301.295652173913,1
48953,190,0.5958549222797928,316.34736842105264,0
43191,116,0.08387563268257411,299.6551724137931,1
47974,206,0.4496124031007752,313.90291262135923,0
48817,117,4.333333333333333,301.63247863247864,1
43413,234,0.5679611650485437,311.1837606837607,0
43705,118,0.33714285714285713,301.99152542372883,1
48588,265,0.4244604316546763,302.2679245283019,0
43706,119,0.47410358565737054,303.12605042016804,1
48439,186,0.3181818181818182,322.3817204301075,0
43693,120,5.714285714285714,304.65833333333336,1
48512,221,10.0,312.08597285067873,0
43197,121,0.16198125836680052,304.40495867768595,1
47919,178,0.23224568138195778,330.9719101123595,0
47807,122,0.9242424242424242,312.05737704918033,1
47908,169,0.5922330097087378,325.8047337278106,0
48321,123,0.5301724137931034,314.3170731707317,1
48435,182,0.44727272727272727,329.07142857142856,0
47810,124,1.0508474576271187,315.1209677419355,1
48029,237,0.6138613861386139,310.0759493670886,0
49353,125,0.8116883116883117,320.432,1
43284,165,0.21514629948364888,326.1151515151515,0
48329,126,0.336,319.73809523809524,1
43330,196,0.2381852551984877,318.17857142857144,0
47820,127,0.3981191222570533,321.9212598425197,1
48509,218,4.884615384615385,309.70183486238534,0
43729,128,0.3076923076923077,319.609375,1
43301,170,0.31295843520782396,325.5470588235294,0
48850,129,0.41479099678456594,321.0,1
48066,255,0.27564102564102566,308.7098039215686,0
49875,130,0.7647058823529411,318.7769230769231,1
48429,177,0.47101449275362317,330.94350282485874,0
47825,131,0.19969512195121952,317.206106870229,1
49370,137,0.4781021897810219,313.3138686131387,0
47826,132,0.17010309278350516,318.5378787878788,1
48005,227,0.39759036144578314,309.295154185022,0
49361,133,1.7272727272727273,320.25563909774434,1
49325,207,22.166666666666668,313.0289855072464,0
49367,134,0.3872832369942196,320.2313432835821,1
47980,208,0.5583333333333333,312.8605769230769,0
49368,135,0.391304347826087,317.8814814814815,1
48532,233,1.6666666666666667,310.48497854077254,0
49369,136,0.49097472924187724,315.5735294117647,1
48598,269,0.41975308641975306,301.81040892193306,0
49370,137,0.5,313.3138686131387,1
43492,272,0.24119718309859156,301.20588235294116,0
43223,138,0.1140495867768595,311.10869565217394,1
81359,267,1.1896551724137931,302.685393258427,0
43226,139,0.6619047619047619,314.0359712230216,1
49640,276,1.3495145631067962,301.7644927536232,0
43229,140,0.14492753623188406,313.23571428571427,1
47915,175,0.29473684210526313,330.54857142857145,0
43227,141,0.12325174825174826,314.5390070921986,1
49325,207,23.5,313.0289855072464,0
43231,142,0.13111726685133887,320.7676056338028,1
43735,231,1.1181102362204725,307.01731601731603,0
43739,143,0.20937042459736457,323.68531468531467,1
43312,181,0.6842105263157895,328.0718232044199,0
43737,144,3.6923076923076925,328.93055555555554,1
47890,163,0.3609022556390977,328.840490797546,0
43235,145,0.1866151866151866,328.44827586206895,1
47936,195,0.4931972789115646,316.2974358974359,0
43244,146,0.7087378640776699,328.527397260274,1
48387,154,1.123076923076923,329.9805194805195,0
47854,147,0.49830508474576274,327.02721088435374,1
47936,195,0.5,316.2974358974359,0
43257,148,0.31092436974789917,325.7027027027027,1
47974,206,0.5736434108527132,313.90291262135923,0
47866,149,1.4190476190476191,325.1275167785235,1
48005,227,0.44879518072289154,309.295154185022,0
48383,150,0.539568345323741,330.47333333333336,1
43307,176,0.7537688442211056,330.45454545454544,0
43264,151,0.601593625498008,328.8079470198675,1
43468,266,0.15267947421638017,301.82706766917295,0
48385,152,1.5833333333333333,330.125,1
49647,278,0.7136150234741784,300.9712230215827,0
48386,153,0.7018348623853211,329.70588235294116,1
49092,257,0.42618384401114207,308.31517509727627,0
48387,154,1.1846153846153846,329.9805194805195,1
47890,163,0.38596491228070173,328.840490797546,0
38148,155,0.11978361669242658,329.9935483870968,1
49079,246,0.7868020304568528,306.7154471544715,0
48388,156,1.2283464566929134,329.7692307692308,1
43494,275,0.11142857142857143,299.8218181818182,0
48389,157,1.256,329.80254777070064,1
43312,181,0.7511961722488039,328.0718232044199,0
48904,158,2.6333333333333333,329.99367088607596,1
48588,265,0.5683453237410072,302.2679245283019,0
47885,159,0.521311475409836,330.2327044025157,1
49078,245,0.7910447761194029,307.6326530612245,0
43278,160,0.4878048780487805,329.36875,1
49538,223,0.5047318611987381,312.8116591928251,0
49423,161,1.0454545454545454,330.48447204968943,1
49640,276,1.5631067961165048,301.7644927536232,0
47888,162,0.2180349932705249,329.3024691358025,1
48054,247,1.265625,305.8218623481781,0
47890,163,0.40852130325814534,328.840490797546,1
43396,225,0.20843989769820973,310.3644444444444,0
48915,164,0.6119402985074627,327.1585365853659,1
43488,270,0.1646586345381526,301.02222222222224,0
43284,165,0.28399311531841653,326.1151515151515,1
48441,188,0.5851063829787234,319.1808510638298,0
47899,166,0.31800766283524906,324.96385542168673,1
48532,233,2.049382716049383,310.48497854077254,0
48415,167,0.49554896142433236,327.3053892215569,1
49327,213,41.75,309.1032863849765,0
48418,168,0.5813148788927336,325.6309523809524,1
48007,228,0.4628099173553719,308.4824561403509,0
47908,169,0.8203883495145631,325.8047337278106,1
43432,240,0.19560185185185186,309.2708333333333,0
43301,170,0.4156479217603912,325.5470588235294,1
48510,219,3.4693877551020407,310.16438356164383,0
47911,171,0.42431761786600497,328.39181286549706,1
43361,204,0.3131868131868132,314.55392156862746,0
47912,172,1.0955414012738853,329.5406976744186,1
49016,215,0.5058823529411764,310.13488372093025,0
47913,173,0.8781725888324873,329.4104046242775,1
48439,186,0.4625668449197861,322.3817204301075,0
43305,174,0.7873303167420814,329.5057471264368,1
48452,197,0.6062717770034843,317.83756345177665,0
47915,175,0.3684210526315789,330.54857142857145,1
49580,241,0.691699604743083,309.99585062240664,0
43307,176,0.8844221105527639,330.45454545454544,1
48437,184,0.6518518518518519,325.6195652173913,0
48429,177,0.6413043478260869,330.94350282485874,1
43396,225,0.22634271099744246,310.3644444444444,0
47919,178,0.3416506717850288,330.9719101123595,1
49541,226,0.5798045602605864,310.45575221238937,0
47920,179,0.4182242990654206,329.56424581005587,1
48980,201,3.1964285714285716,315.21890547263683,0
48432,180,0.6741573033707865,328.22777777777776,1
43320,192,0.3185840707964602,315.15625,0
43312,181,0.8660287081339713,328.0718232044199,1
38199,191,0.22318125770653513,315.25130890052355,0
48435,182,0.6618181818181819,329.07142857142856,1
48953,190,0.9430051813471503,316.34736842105264,0
48436,183,0.6752767527675276,327.3333333333333,1
43432,240,0.21180555555555555,309.2708333333333,0
48437,184,0.6814814814814815,325.6195652173913,1
49327,213,46.0,309.1032863849765,0
48438,185,0.6335616438356164,323.92972972972973,1
49092,257,0.5153203342618384,308.31517509727627,0
48439,186,0.49732620320855614,322.3817204301075,1
47981,209,0.8416289592760181,311.61722488038276,0
48440,187,0.700374531835206,320.80213903743316,1
48458,198,0.374749498997996,317.5808080808081,0
48441,188,0.6666666666666666,319.1808510638298,1
48509,218,7.230769230769231,309.70183486238534,0
43319,189,0.2854984894259819,317.6137566137566,1
48981,202,3.2033898305084745,315.490099009901,0
48953,190,0.9844559585492227,316.34736842105264,1
48509,218,7.3076923076923075,309.70183486238534,0
38199,191,0.23551171393341552,315.25130890052355,1
48512,221,15.916666666666666,312.08597285067873,0
43320,192,0.3398230088495575,315.15625,1
49326,212,27.428571428571427,308.9858490566038,0
43321,193,2.6805555555555554,314.94300518134713,1
48007,228,0.5316804407713499,308.4824561403509,0
48448,194,1.7962962962962963,316.62886597938143,1
48126,283,1.0210526315789474,299.547703180212,0
47936,195,0.6632653061224489,316.2974358974359,1
43468,266,0.19716885743174925,301.82706766917295,0
43330,196,0.3705103969754253,318.17857142857144,1
49092,257,0.5459610027855153,308.31517509727627,0
48452,197,0.686411149825784,317.83756345177665,1
48574,252,0.8382978723404255,309.64285714285717,0
48458,198,0.3967935871743487,317.5808080808081,1
48598,269,0.6111111111111112,301.81040892193306,0
49488,199,1.0994475138121547,316.4221105527638,1
48580,258,0.3540925266903915,307.13178294573646,0
48979,200,3.4482758620689653,315.4,1
48035,238,0.5434782608695652,310.6470588235294,0
48980,201,3.5892857142857144,315.21890547263683,1
43393,222,0.23453908984830804,311.9009009009009,0
48981,202,3.4237288135593222,315.490099009901,1
49020,217,0.5459459459459459,310.17972350230417,0
49500,203,0.7275985663082437,315.7192118226601,1
48512,221,16.916666666666668,312.08597285067873,0
43361,204,0.37362637362637363,314.55392156862746,1
49612,263,0.48226950354609927,304.16730038022814,0
49324,205,34.166666666666664,314.0682926829268,1
47981,209,0.9276018099547512,311.61722488038276,0
47974,206,0.7984496124031008,313.90291262135923,1
48066,255,0.44017094017094016,308.7098039215686,0
49325,207,34.5,313.0289855072464,1
49612,263,0.48936170212765956,304.16730038022814,0
47980,208,0.8666666666666667,312.8605769230769,1
49092,257,0.5793871866295265,308.31517509727627,0
47981,209,0.9457013574660633,311.61722488038276,1
43492,272,0.36795774647887325,301.20588235294116,0
48493,210,0.7984790874524715,310.43333333333334,1
49580,241,0.8300395256916996,309.99585062240664,0
48494,211,1.0710659898477157,309.73933649289097,1
43497,277,0.9590909090909091,301.58483754512633,0
49326,212,30.285714285714285,308.9858490566038,1
43420,236,0.7285223367697594,311.00847457627117,0
49327,213,53.25,309.1032863849765,1
43413,234,1.0339805825242718,311.1837606837607,0
47990,214,0.23857302118171683,310.10280373831773,1
43450,249,0.5783783783783784,309.9759036144578,0
49016,215,0.6323529411764706,310.13488372093025,1
43432,240,0.2488425925925926,309.2708333333333,0
48505,216,1.255813953488372,309.787037037037,1
43460,259,0.5373134328358209,306.56756756756755,0
49020,217,0.5864864864864865,310.17972350230417,1
48049,243,0.444672131147541,307.89300411522635,0
48509,218,8.384615384615385,309.70183486238534,1
48005,227,0.6566265060240963,309.295154185022,0
48510,219,4.469387755102041,310.16438356164383,1
48055,248,5.918918918918919,308.94354838709677,0
48511,220,10.476190476190476,311.3363636363636,1
48064,253,0.7236842105263158,309.0197628458498,0
48512,221,18.416666666666668,312.08597285067873,1
43488,270,0.22188755020080322,301.02222222222224,0
43393,222,0.2590431738623104,311.9009009009009,1
49092,257,0.6183844011142061,308.31517509727627,0
49538,223,0.7034700315457413,312.8116591928251,1
48007,228,0.6143250688705234,308.4824561403509,0
49539,224,0.7088607594936709,311.58035714285717,1
49638,274,1.0275229357798166,300.67518248175185,0
43396,225,0.2877237851662404,310.3644444444444,1
48126,283,1.1842105263157894,299.547703180212,0
49541,226,0.7361563517915309,310.45575221238937,1
49580,241,0.8932806324110671,309.99585062240664,0
48005,227,0.6837349397590361,309.295154185022,1
49612,263,0.5366430260047281,304.16730038022814,0
48007,228,0.628099173553719,308.4824561403509,1
49640,276,2.2135922330097086,301.7644927536232,0
48517,229,5.871794871794871,307.83842794759823,1
43492,272,0.40316901408450706,301.20588235294116,0
48522,230,0.7278481012658228,308.0826086956522,1
48029,237,1.1386138613861385,310.0759493670886,0
43735,231,1.8188976377952757,307.01731601731603,1
48049,243,0.4733606557377049,307.89300411522635,0
43409,232,0.3717948717948718,308.98706896551727,1
43460,259,0.5771144278606966,306.56756756756755,0
48532,233,2.876543209876543,310.48497854077254,1
48049,243,0.4774590163934426,307.89300411522635,0
43413,234,1.1359223300970873,311.1837606837607,1
43497,277,1.0636363636363637,301.58483754512633,0
43418,235,0.3032258064516129,310.91063829787237,1
49613,264,1.0042735042735043,303.2234848484849,0
43420,236,0.8109965635738832,311.00847457627117,1
48066,255,0.5042735042735043,308.7098039215686,0
48029,237,1.1732673267326732,310.0759493670886,1
48580,258,0.42170818505338076,307.13178294573646,0
48035,238,0.6467391304347826,310.6470588235294,1
43465,260,0.5935162094763092,306.3076923076923,0
48552,239,0.7913907284768212,309.8200836820084,1
49613,264,1.0213675213675213,303.2234848484849,0
43432,240,0.2777777777777778,309.2708333333333,1
48054,247,1.875,305.8218623481781,0
49580,241,0.9525691699604744,309.99585062240664,1
49092,257,0.6713091922005571,308.31517509727627,0
49581,242,0.983739837398374,309.004132231405,1
49611,262,0.9958847736625515,305.1603053435114,0
48049,243,0.4979508196721312,307.89300411522635,1
48574,252,1.0340425531914894,309.64285714285717,0
49077,244,1.2079207920792079,308.5614754098361,1
48054,247,1.90625,305.8218623481781,0
49078,245,1.2189054726368158,307.6326530612245,1
48571,251,0.6805555555555556,308.9362549800797,0
49079,246,1.248730964467005,306.7154471544715,1
43492,272,0.43309859154929575,301.20588235294116,0
48054,247,1.9296875,305.8218623481781,1
48098,271,0.6113861386138614,301.44649446494464,0
48055,248,6.702702702702703,308.94354838709677,1
49648,279,1.203883495145631,300.14336917562724,0
43450,249,0.672972972972973,309.9759036144578,1
35322,280,0.1362144420131291,299.3464285714286,0
43451,250,1.146788990825688,309.844,1
48064,253,0.8223684210526315,309.0197628458498,0
48571,251,0.6972222222222222,308.9362549800797,1
35323,281,0.2891705069124424,300.2455516014235,0
48574,252,1.0723404255319149,309.64285714285717,1
35322,280,0.13785557986870897,299.3464285714286,0
48064,253,0.8322368421052632,309.0197628458498,1
49610,261,1.0411522633744856,306.16858237547893,0
49600,254,1.8273381294964028,308.5787401574803,1
48580,258,0.45195729537366547,307.13178294573646,0
48066,255,0.5448717948717948,308.7098039215686,1
48588,265,0.9172661870503597,302.2679245283019,0
48578,256,0.6900269541778976,308.5546875,1
35324,282,0.2145850796311819,299.8581560283688,0
49092,257,0.7158774373259053,308.31517509727627,1
49105,268,1.1953488372093024,302.1865671641791,0
48580,258,0.45907473309608543,307.13178294573646,1
43465,260,0.6433915211970075,306.3076923076923,0
43460,259,0.6442786069651741,306.56756756756755,1
48126,283,1.3631578947368421,299.547703180212,0
43465,260,0.6483790523690773,306.3076923076923,1
43497,277,1.1818181818181819,301.58483754512633,0
49610,261,1.0740740740740742,306.16858237547893,1
49638,274,1.1972477064220184,300.67518248175185,0
49611,262,1.0781893004115226,305.1603053435114,1
43493,273,0.404320987654321,300.7875457875458,0
49612,263,0.6217494089834515,304.16730038022814,1
43494,275,0.18785714285714286,299.8218181818182,0
49613,264,1.1282051282051282,303.2234848484849,1
49640,276,2.563106796116505,301.7644927536232,0
48588,265,0.9532374100719424,302.2679245283019,1
43468,266,0.2679474216380182,301.82706766917295,0
43468,266,0.268958543983822,301.82706766917295,1
49638,274,1.2201834862385321,300.67518248175185,0
81359,267,2.3017241379310347,302.685393258427,1
43492,272,0.47007042253521125,301.20588235294116,0
49105,268,1.2465116279069768,302.1865671641791,1
43492,272,0.47183098591549294,301.20588235294116,0
48598,269,0.8302469135802469,301.81040892193306,1
49638,274,1.2339449541284404,300.67518248175185,0
43488,270,0.2710843373493976,301.02222222222224,1
48126,283,1.4210526315789473,299.547703180212,0
48098,271,0.6707920792079208,301.44649446494464,1
43494,275,0.19357142857142856,299.8218181818182,0
43492,272,0.4788732394366197,301.20588235294116,1
49647,278,1.2769953051643192,300.9712230215827,0
43493,273,0.4212962962962963,300.7875457875458,1
35324,282,0.22883487007544007,299.8581560283688,0
49638,274,1.2568807339449541,300.67518248175185,1
35324,282,0.22967309304274938,299.8581560283688,0
43494,275,0.19642857142857142,299.8218181818182,1
49648,279,1.3349514563106797,300.14336917562724,0
49640,276,2.679611650485437,301.7644927536232,1
43497,277,1.2545454545454546,301.58483754512633,0
43497,277,1.259090909090909,301.58483754512633,1
35322,280,0.15153172866520787,299.3464285714286,0
49647,278,1.3051643192488263,300.9712230215827,1
48126,283,1.4631578947368422,299.547703180212,0
49648,279,1.354368932038835,300.14336917562724,1
48126,283,1.4684210526315788,299.547703180212,0
35322,280,0.15317286652078774,299.3464285714286,1
35324,282,0.2347024308466052,299.8581560283688,0
35323,281,0.32373271889400923,300.2455516014235,1
48126,283,1.4789473684210526,299.547703180212,0
35324,282,0.2363788767812238,299.8581560283688,1
48126,283,1.4842105263157894,299.547703180212,0
49163,1,0.2,361.0,1
47948,125,0.0022675736961451248,391.304,0
49164,2,0.5,276.0,1
43707,74,0.0044742729306487695,399.4594594594595,0
48143,3,0.021739130434782608,239.0,1
48221,40,0.011904761904761904,397.125,0
81424,4,0.05,304.5,1
47760,59,0.009925558312655087,405.0508474576271,0
49681,5,0.05434782608695652,261.6,1
48349,84,0.03731343283582089,391.54761904761904,0
48147,6,0.013157894736842105,231.16666666666666,1
48002,144,0.02390438247011952,384.8263888888889,0
48149,7,0.21212121212121213,278.14285714285717,1
43090,31,0.01808785529715762,398.16129032258067,0
49176,8,0.07142857142857142,337.375,1
49877,83,0.053691275167785234,395.855421686747,0
49177,9,0.0891089108910891,324.3333333333333,1
47678,20,0.20930232558139536,431.1,0
43551,10,0.031746031746031744,308.2,1
43404,145,0.08196721311475409,384.92413793103447,0
43564,11,0.041666666666666664,344.90909090909093,1
48103,164,0.045454545454545456,385.0853658536585,0
48175,12,0.06857142857142857,364.75,1
48563,155,0.12631578947368421,379.5806451612903,0
48176,13,0.053497942386831275,352.6923076923077,1
48349,84,0.09701492537313433,391.54761904761904,0
35379,14,0.008771929824561403,360.42857142857144,1
43168,63,0.03617571059431524,398.0,0
47668,15,0.01342882721575649,403.26666666666665,1
43308,113,0.11194029850746269,399.1946902654867,0
47674,16,0.8421052631578947,444.0625,1
49148,168,0.09142857142857143,386.0357142857143,0
47675,17,0.6071428571428571,426.7647058823529,1
47860,90,0.0779816513761468,400.03333333333336,0
47676,18,0.8571428571428571,428.05555555555554,1
